User_ID,Customer_Name,Gender,Age,Age_Group,Generation,Marital_Status,Occupation,State,Zone,Product_ID,Product_Category,Orders,Amount,Avg_Order_Value,Customer_Segment
1004388,Sumrall,Female,47,46-50,Senior,Single,Food Processing,Bihar,Eastern,P00282742,Clothing & Apparel,1,5391,5391,Regular
1005236,Naresj,Female,30,26-35,Adult,Married,IT Sector,Haryana,Northern,P00265242,Clothing & Apparel,4,5391,1348,Regular
1002572,Chris,Female,36,36-45,Mid Age,Single,IT Sector,Bihar,Eastern,P00233842,Clothing & Apparel,1,5390,5390,Regular
1001641,Thurman,Female,34,26-35,Adult,Married,Hospitality,Himachal Pradesh,Northern,P00277542,Clothing & Apparel,3,5390,1797,Regular
1000550,Coakley,Female,50,46-50,Senior,Single,Chemical,Uttar Pradesh,Central,P00278042,Clothing & Apparel,2,5390,2695,Regular
1004333,Satty,Female,55,51-55,Senior,Married,Banking,Maharashtra,Western,P00174542,Clothing & Apparel,4,5389,1347,Regular
1002446,Stobb,Female,21,18-25,Youth,Single,Healthcare,Uttar Pradesh,Central,P00221542,Clothing & Apparel,4,5389,1347,Regular
1001880,Clark,Female,37,36-45,Mid Age,Single,Media,Uttar Pradesh,Central,P00142142,Clothing & Apparel,1,5389,5389,Regular
1002753,Mathis,Male,52,51-55,Senior,Married,Banking,Uttar Pradesh,Central,P00129542,Clothing & Apparel,2,5389,2694,Regular
1002540,Surbhi,Male,48,46-50,Senior,Single,IT Sector,Bihar,Eastern,P00302942,Clothing & Apparel,2,5388,2694,Regular
1000802,Marley,Female,30,26-35,Adult,Single,Media,Gujarat,Western,P00189842,Clothing & Apparel,4,5388,1347,Regular
1003418,Ballard,Male,24,18-25,Youth,Single,Automobile,Haryana,Northern,P00065042,Clothing & Apparel,1,5388,5388,Regular
1003418,Ballard,Male,24,18-25,Youth,Single,Automobile,Himachal Pradesh,Northern,P00065042,Clothing & Apparel,1,5388,5388,Regular
1004022,Seth,Female,43,36-45,Mid Age,Married,Hospitality,Uttar Pradesh,Central,P00193042,Clothing & Apparel,1,5388,5388,Regular
1005352,Aditi,Male,36,36-45,Mid Age,Single,Healthcare,Andhra Pradesh,Southern,P00022942,Clothing & Apparel,1,5387,5387,Regular
1000950,Cynthia,Female,40,36-45,Mid Age,Single,Chemical,Bihar,Eastern,P00146042,Clothing & Apparel,3,5387,1796,Regular
1003538,Shivani,Female,39,36-45,Mid Age,Married,Healthcare,Gujarat,Western,P00049442,Clothing & Apparel,3,5387,1796,Regular
1004083,Randy,Female,75,55+,Elder,Single,IT Sector,Himachal Pradesh,Northern,P00274242,Clothing & Apparel,3,5387,1796,Regular
1004335,Aryan,Female,40,36-45,Mid Age,Married,Chemical,Uttarakhand,Central,P00195042,Clothing & Apparel,2,5387,2694,Regular
1005460,Stivers,Female,21,18-25,Youth,Married,Textile,Jharkhand,Eastern,P00338442,Clothing & Apparel,2,5386,2693,Regular
1001757,Eleni,Female,27,26-35,Adult,Single,Healthcare,Andhra Pradesh,Southern,P00115842,Clothing & Apparel,3,5385,1795,Regular
1005194,Shillingsburg,Female,26,26-35,Adult,Single,Retail,Himachal Pradesh,Northern,P00313342,Clothing & Apparel,2,5385,2692,Regular
1005376,Chand,Female,32,26-35,Adult,Single,Textile,Himachal Pradesh,Northern,P00086342,Clothing & Apparel,1,5385,5385,Regular
1000180,Ishit,Female,46,46-50,Senior,Married,Govt,Himachal Pradesh,Northern,P00310342,Clothing & Apparel,4,5385,1346,Regular
1005643,Shreyshi,Male,43,36-45,Mid Age,Single,Retail,Maharashtra,Western,P00090942,Clothing & Apparel,1,5385,5385,Regular
1003945,Mrunal,Male,50,46-50,Senior,Single,Healthcare,Haryana,Northern,P00187342,Clothing & Apparel,1,5384,5384,Regular
1002929,Bhutekar,Female,19,18-25,Youth,Single,Aviation,Maharashtra,Western,P00036842,Clothing & Apparel,1,5384,5384,Regular
1001624,Hightower,Female,33,26-35,Adult,Married,Lawyer,Uttar Pradesh,Central,P00274242,Clothing & Apparel,1,5384,5384,Regular
1002661,Hart,Female,79,55+,Elder,Single,Chemical,Madhya Pradesh,Central,P00222142,Clothing & Apparel,2,5383,2692,Regular
1002881,Degenhardt,Male,28,26-35,Adult,Single,Aviation,Uttar Pradesh,Central,P00364842,Clothing & Apparel,3,5382,1794,Regular
1001958,MaryBeth,Male,31,26-35,Adult,Married,Aviation,Karnataka,Southern,P00047742,Clothing & Apparel,4,5381,1345,Regular
1002731,Leinenbach,Female,37,36-45,Mid Age,Single,Banking,Karnataka,Southern,P00058342,Clothing & Apparel,2,5381,2690,Regular
1004769,Herrera,Female,31,26-35,Adult,Single,Banking,Uttar Pradesh,Central,P00086442,Clothing & Apparel,2,5381,2690,Regular
1001150,Becky,Male,34,26-35,Adult,Single,Retail,Madhya Pradesh,Central,P00025342,Clothing & Apparel,4,5380,1345,Regular
1001552,Sanjna,Female,46,46-50,Senior,Single,Automobile,Gujarat,Western,P00214142,Clothing & Apparel,3,5379,1793,Regular
1005054,Parhena,Female,40,36-45,Mid Age,Single,Govt,Jharkhand,Eastern,P00103342,Clothing & Apparel,3,5379,1793,Regular
1000141,Apsingekar,Female,43,36-45,Mid Age,Single,Automobile,Uttar Pradesh,Central,P00001742,Clothing & Apparel,4,5378,1344,Regular
1002116,Stuti,Female,20,18-25,Youth,Single,Automobile,Andhra Pradesh,Southern,P00185442,Clothing & Apparel,4,5377,1344,Regular
1001099,Dominguez,Female,29,26-35,Adult,Single,Healthcare,Andhra Pradesh,Southern,P00021742,Clothing & Apparel,3,5377,1792,Regular
1004653,Thea,Female,43,36-45,Mid Age,Single,Aviation,Karnataka,Southern,P00086442,Clothing & Apparel,3,5377,1792,Regular
1000970,Eichhorn,Female,28,26-35,Adult,Single,Banking,Maharashtra,Western,P00026442,Clothing & Apparel,2,5377,2688,Regular
1000299,Kriz,Male,32,26-35,Adult,Single,IT Sector,Himachal Pradesh,Northern,P00024042,Clothing & Apparel,4,5376,1344,Regular
1001418,Moss,Female,25,18-25,Youth,Single,Retail,Madhya Pradesh,Central,P00155142,Clothing & Apparel,2,5376,2688,Regular
1001273,Karen,Female,39,36-45,Mid Age,Single,Aviation,Uttarakhand,Central,P00101342,Clothing & Apparel,2,5376,2688,Regular
1001778,Paige,Female,25,18-25,Youth,Single,Food Processing,Jharkhand,Eastern,P00213742,Clothing & Apparel,2,5375,2688,Regular
1003067,Gunjan,Male,26,26-35,Adult,Single,IT Sector,Maharashtra,Western,P00129642,Clothing & Apparel,2,5375,2688,Regular
1005884,Elliston,Female,21,18-25,Youth,Married,Healthcare,Uttar Pradesh,Central,P00110942,Clothing & Apparel,4,5375,1344,Regular
1000062,Phonely,Male,40,36-45,Mid Age,Married,Banking,Karnataka,Southern,P00188742,Clothing & Apparel,1,5374,5374,Regular
1004678,Fortune-,Female,37,36-45,Mid Age,Married,IT Sector,Maharashtra,Western,P00216342,Clothing & Apparel,3,5374,1791,Regular
1001196,Caffey,Male,21,18-25,Youth,Married,Food Processing,Karnataka,Southern,P00111142,Clothing & Apparel,3,5373,1791,Regular
1003526,Kartikay,Female,41,36-45,Mid Age,Single,Banking,Uttarakhand,Central,P00035942,Clothing & Apparel,2,5372,2686,Regular
1001285,Laalji,Male,44,36-45,Mid Age,Single,Hospitality,Kerala,Southern,P00109742,Clothing & Apparel,4,5370,1342,Regular
1002102,Hoffman,Female,34,26-35,Adult,Married,Media,Uttarakhand,Central,P00026042,Clothing & Apparel,3,5370,1790,Regular
1005210,Swapnil,Male,44,36-45,Mid Age,Married,Automobile,Jharkhand,Eastern,P00114942,Clothing & Apparel,1,5369,5369,Regular
1001181,Cathy,Female,44,36-45,Mid Age,Single,Banking,Uttar Pradesh,Central,P00356942,Clothing & Apparel,3,5369,1790,Regular
1003507,Brenda,Female,29,26-35,Adult,Married,Chemical,Uttar Pradesh,Central,P00316242,Clothing & Apparel,2,5368,2684,Regular
1002200,Dashyam,Female,42,36-45,Mid Age,Married,Construction,Delhi,Central,P00205142,Clothing & Apparel,1,5367,5367,Regular
1000788,Haushalter,Female,35,26-35,Adult,Married,Banking,Andhra Pradesh,Southern,P00212042,Clothing & Apparel,4,5366,1342,Regular
1005567,Bobby,Female,54,51-55,Senior,Single,Lawyer,Andhra Pradesh,Southern,P00221542,Clothing & Apparel,2,5366,2683,Regular
1002567,Rozendal,Female,29,26-35,Adult,Single,Govt,Uttar Pradesh,Central,P00328742,Clothing & Apparel,1,5366,5366,Regular
1004224,Sahil,Male,46,46-50,Senior,Single,Aviation,Karnataka,Southern,P00110542,Clothing & Apparel,1,5365,5365,Regular
1001780,Sabah,Female,39,36-45,Mid Age,Married,Govt,Maharashtra,Western,P00125342,Clothing & Apparel,1,5364,5364,Regular
1001748,Alejandro,Female,54,51-55,Senior,Single,Agriculture,Rajasthan,Northern,P00300042,Clothing & Apparel,4,5363,1341,Regular
1000721,Deepak,Male,41,36-45,Mid Age,Married,Healthcare,Karnataka,Southern,P00163042,Clothing & Apparel,4,5362,1340,Regular
1003361,Sheldon,Female,26,26-35,Adult,Single,Aviation,Uttar Pradesh,Central,P00034042,Clothing & Apparel,2,5362,2681,Regular
1005433,Mayank,Male,45,36-45,Mid Age,Single,Hospitality,Uttar Pradesh,Central,P00148542,Clothing & Apparel,2,5362,2681,Regular
1001390,Tom,Female,36,36-45,Mid Age,Single,Construction,Gujarat,Western,P00125342,Clothing & Apparel,3,5361,1787,Regular
1002995,Wener,Female,34,26-35,Adult,Single,Construction,Jharkhand,Eastern,P00346442,Clothing & Apparel,3,5361,1787,Regular
1003546,Nockton,Female,35,26-35,Adult,Married,Aviation,Uttar Pradesh,Central,P00138542,Clothing & Apparel,1,5361,5361,Regular
1001420,Harms,Female,19,18-25,Youth,Single,Media,Uttarakhand,Central,P00119242,Clothing & Apparel,4,5361,1340,Regular
1001635,Gillingham,Female,30,26-35,Adult,Married,Agriculture,Maharashtra,Western,P00116642,Clothing & Apparel,3,5360,1787,Regular
1005302,Dan,Male,13,0-17,Teen,Single,Retail,Haryana,Northern,P00092642,Clothing & Apparel,1,5359,5359,Regular
1002025,Ross,Female,66,55+,Elder,Single,Food Processing,Uttarakhand,Central,P00015542,Clothing & Apparel,3,5359,1786,Regular
1002230,Drucker,Male,50,46-50,Senior,Single,Food Processing,Uttar Pradesh,Central,P00031042,Clothing & Apparel,2,5358,2679,Regular
1000284,George,Female,31,26-35,Adult,Married,Healthcare,Uttar Pradesh,Central,P00188042,Clothing & Apparel,4,5356,1339,Regular
1006000,Weirich,Male,47,46-50,Senior,Married,Media,Uttarakhand,Central,P00262542,Clothing & Apparel,4,5356,1339,Regular
1005493,Stewart,Female,45,36-45,Mid Age,Married,Banking,Delhi,Central,P00267742,Clothing & Apparel,1,5354,5354,Regular
1002455,Poirier,Female,41,36-45,Mid Age,Single,Media,Uttarakhand,Central,P00152742,Clothing & Apparel,1,5353,5353,Regular
1004344,Hildebrand,Female,26,26-35,Adult,Single,Retail,Karnataka,Southern,P00042942,Clothing & Apparel,2,5352,2676,Regular
1003526,Kartikay,Female,43,36-45,Mid Age,Married,Healthcare,Kerala,Southern,P00145042,Clothing & Apparel,1,5351,5351,Regular
1003449,Stefania,Female,34,26-35,Adult,Married,Aviation,Uttar Pradesh,Central,P00111142,Clothing & Apparel,2,5351,2676,Regular
1001920,Yash,Male,44,36-45,Mid Age,Married,Healthcare,Uttar Pradesh,Central,P00277842,Clothing & Apparel,1,5351,5351,Regular
1001160,Dinesh,Female,24,18-25,Youth,Single,Construction,Maharashtra,Western,P00355142,Clothing & Apparel,1,5350,5350,Regular
1004666,Clay,Female,36,36-45,Mid Age,Single,Hospitality,Gujarat,Western,P00121642,Clothing & Apparel,4,5349,1337,Regular
1001447,Aastha,Female,18,18-25,Youth,Married,IT Sector,Himachal Pradesh,Northern,P00227042,Clothing & Apparel,2,5349,2674,Regular
1000770,Kelly,Female,25,18-25,Youth,Single,Lawyer,Jharkhand,Eastern,P00144642,Clothing & Apparel,3,5349,1783,Regular
1004708,Southworth,Female,30,26-35,Adult,Single,Automobile,Kerala,Southern,P00057942,Clothing & Apparel,3,5349,1783,Regular
1003963,Ritsa,Female,53,51-55,Senior,Single,Aviation,Madhya Pradesh,Central,P00341242,Clothing & Apparel,1,5349,5349,Regular
1005677,Dionis,Female,35,26-35,Adult,Married,Hospitality,Maharashtra,Western,P00130742,Clothing & Apparel,4,5349,1337,Regular
1003576,Alejandro,Female,51,51-55,Senior,Married,Banking,Uttar Pradesh,Central,P00270942,Clothing & Apparel,1,5349,5349,Regular
1003760,Nida,Female,52,51-55,Senior,Married,Aviation,Maharashtra,Western,P00086442,Clothing & Apparel,3,5348,1783,Regular
1000163,Rachel,Female,25,18-25,Youth,Single,Construction,Uttar Pradesh,Central,P00154442,Clothing & Apparel,4,5348,1337,Regular
1005201,Karlsson,Male,55,51-55,Senior,Single,Construction,Bihar,Eastern,P00036842,Clothing & Apparel,2,5346,2673,Regular
1002010,Hunter,Female,19,18-25,Youth,Single,Banking,Uttar Pradesh,Central,P00271142,Clothing & Apparel,2,5346,2673,Regular
1005646,Gene,Female,25,18-25,Youth,Married,Aviation,Maharashtra,Western,P00251942,Clothing & Apparel,3,5345,1782,Regular
1002890,Maithilee,Female,43,36-45,Mid Age,Married,Retail,Punjab,Northern,P00338442,Clothing & Apparel,3,5345,1782,Regular
1000083,Gute,Male,35,26-35,Adult,Single,Hospitality,Uttar Pradesh,Central,P00242842,Clothing & Apparel,3,5345,1782,Regular
1000083,Gute,Male,35,26-35,Adult,Single,Hospitality,Uttar Pradesh,Central,P00242842,Clothing & Apparel,3,5345,1782,Regular
1002907,Bharat,Male,43,36-45,Mid Age,Married,Healthcare,Uttar Pradesh,Central,P00138542,Clothing & Apparel,4,5344,1336,Regular
1001395,Grace,Female,33,26-35,Adult,Married,Banking,Maharashtra,Western,P00196042,Clothing & Apparel,3,5343,1781,Regular
1002293,Molinari,Male,70,55+,Elder,Married,Banking,Bihar,Eastern,P00120542,Clothing & Apparel,1,5342,5342,Regular
1004022,Seth,Female,40,36-45,Mid Age,Single,Hospitality,Gujarat,Western,P00247142,Clothing & Apparel,2,5342,2671,Regular
1000817,Tracy,Female,18,18-25,Youth,Married,Construction,Karnataka,Southern,P00235342,Clothing & Apparel,4,5342,1336,Regular
1000667,Shourya,Female,28,26-35,Adult,Married,Textile,Karnataka,Southern,P00251542,Clothing & Apparel,4,5342,1336,Regular
1004048,Karl,Male,36,36-45,Mid Age,Married,Healthcare,Uttar Pradesh,Central,P00192342,Clothing & Apparel,4,5342,1336,Regular
1000106,Haberlin,Male,40,36-45,Mid Age,Married,IT Sector,Uttar Pradesh,Central,P00085442,Clothing & Apparel,4,5340,1335,Regular
1001500,Shrichand,Female,30,26-35,Adult,Single,IT Sector,Himachal Pradesh,Northern,P00238542,Clothing & Apparel,3,5339,1780,Regular
1003916,Surabhi,Female,31,26-35,Adult,Married,Govt,Maharashtra,Western,P00212242,Clothing & Apparel,1,5339,5339,Regular
1000509,Rohan,Female,35,26-35,Adult,Single,Banking,Himachal Pradesh,Northern,P00052242,Clothing & Apparel,2,5338,2669,Regular
1002247,Bhaggyasree,Female,46,46-50,Senior,Single,Lawyer,Karnataka,Southern,P00334242,Clothing & Apparel,3,5337,1779,Regular
1002796,Thompson,Female,33,26-35,Adult,Single,Aviation,Himachal Pradesh,Northern,P00069242,Clothing & Apparel,2,5336,2668,Regular
1004934,Hale,Male,31,26-35,Adult,Single,Retail,Madhya Pradesh,Central,P00010742,Clothing & Apparel,2,5336,2668,Regular
1001040,Smriti,Female,30,26-35,Adult,Married,Media,Karnataka,Southern,P00153742,Clothing & Apparel,1,5335,5335,Regular
1000714,Hopkins,Female,22,18-25,Youth,Single,Chemical,Uttar Pradesh,Central,P00174442,Clothing & Apparel,1,5335,5335,Regular
1001146,Shivam,Male,21,18-25,Youth,Single,Chemical,Karnataka,Southern,P00123642,Clothing & Apparel,3,5333,1778,Regular
1003311,Neola,Female,28,26-35,Adult,Single,Hospitality,Maharashtra,Western,P00194642,Clothing & Apparel,4,5333,1333,Regular
1004237,Doherty,Female,28,26-35,Adult,Single,Chemical,Andhra Pradesh,Southern,P00125942,Clothing & Apparel,1,5332,5332,Regular
1003024,Hildebrand,Female,38,36-45,Mid Age,Single,Textile,Andhra Pradesh,Southern,P00111242,Clothing & Apparel,4,5332,1333,Regular
1000088,Gjertsen,Male,49,46-50,Senior,Single,Automobile,Andhra Pradesh,Southern,P00113642,Clothing & Apparel,4,5332,1333,Regular
1000088,Gjertsen,Male,49,46-50,Senior,Single,Automobile,Gujarat,Western,P00113642,Clothing & Apparel,1,5332,5332,Regular
1000949,Holden,Female,54,51-55,Senior,Married,IT Sector,Maharashtra,Western,P00146042,Clothing & Apparel,4,5332,1333,Regular
1003280,Keith,Female,27,26-35,Adult,Single,Agriculture,Himachal Pradesh,Northern,P00117142,Clothing & Apparel,2,5331,2666,Regular
1006016,Sauptik,Female,47,46-50,Senior,Married,Lawyer,Kerala,Southern,P00286842,Clothing & Apparel,4,5330,1332,Regular
1005989,Chuck,Male,13,0-17,Teen,Single,Healthcare,Madhya Pradesh,Central,P00324542,Clothing & Apparel,3,5330,1777,Regular
1002756,Glocke,Female,23,18-25,Youth,Single,Media,Madhya Pradesh,Central,P00244042,Clothing & Apparel,3,5329,1776,Regular
1001077,Elpida,Female,31,26-35,Adult,Married,Govt,Andhra Pradesh,Southern,P00173442,Clothing & Apparel,4,5328,1332,Regular
1001132,Balk,Female,25,18-25,Youth,Married,Hospitality,Uttar Pradesh,Central,P00278942,Clothing & Apparel,3,5328,1776,Regular
1002901,Raymond,Female,29,26-35,Adult,Single,Govt,Himachal Pradesh,Northern,P00022942,Clothing & Apparel,1,5327,5327,Regular
1003134,O'Carroll,Female,23,18-25,Youth,Married,Banking,Uttar Pradesh,Central,P00112142,Clothing & Apparel,2,5327,2664,Regular
1000792,Meador,Female,31,26-35,Adult,Single,Lawyer,Haryana,Northern,P00108642,Clothing & Apparel,2,5326,2663,Regular
1000490,Lloyd,Female,16,0-17,Teen,Married,Lawyer,Himachal Pradesh,Northern,P00147742,Clothing & Apparel,3,5326,1775,Regular
1003283,Gute,Female,45,36-45,Mid Age,Married,Healthcare,Jharkhand,Eastern,P00035942,Clothing & Apparel,3,5326,1775,Regular
1004227,William,Female,27,26-35,Adult,Single,IT Sector,Karnataka,Southern,P00123842,Clothing & Apparel,2,5326,2663,Regular
1002157,Lopez,Male,22,18-25,Youth,Single,IT Sector,Uttar Pradesh,Central,P00042842,Clothing & Apparel,3,5326,1775,Regular
1005312,Brooke,Female,34,26-35,Adult,Married,IT Sector,Uttar Pradesh,Central,P00235242,Clothing & Apparel,3,5326,1775,Regular
1001607,Kampe,Female,49,46-50,Senior,Single,Healthcare,Kerala,Southern,P00214442,Clothing & Apparel,1,5325,5325,Regular
1001798,Sievert,Female,48,46-50,Senior,Single,Healthcare,Himachal Pradesh,Northern,P00117542,Clothing & Apparel,4,5324,1331,Regular
1002010,Hunter,Female,21,18-25,Youth,Single,Banking,Kerala,Southern,P00000742,Clothing & Apparel,4,5324,1331,Regular
1003942,Hazard,Female,22,18-25,Youth,Single,Govt,Uttar Pradesh,Central,P00179842,Clothing & Apparel,2,5323,2662,Regular
1005568,Sorensen,Female,22,18-25,Youth,Single,Media,Uttarakhand,Central,P00254242,Clothing & Apparel,3,5323,1774,Regular
1001358,Jaydeep,Female,45,36-45,Mid Age,Single,Aviation,Delhi,Central,P00312742,Clothing & Apparel,2,5322,2661,Regular
1003825,Staebel,Female,21,18-25,Youth,Married,Food Processing,Uttar Pradesh,Central,P00323942,Clothing & Apparel,2,5322,2661,Regular
1004948,Jenkins,Female,50,46-50,Senior,Single,Healthcare,Uttar Pradesh,Central,P00322042,Clothing & Apparel,3,5322,1774,Regular
1005394,Cari,Female,24,18-25,Youth,Married,Lawyer,Andhra Pradesh,Southern,P00002842,Clothing & Apparel,2,5321,2660,Regular
1001954,Steele,Female,35,26-35,Adult,Single,Automobile,Kerala,Southern,P00274942,Clothing & Apparel,1,5321,5321,Regular
1004041,Fritzler,Female,20,18-25,Youth,Single,Agriculture,Uttarakhand,Central,P00059642,Clothing & Apparel,3,5320,1773,Regular
1005812,Chikku,Male,28,26-35,Adult,Married,Banking,Kerala,Southern,P00129342,Clothing & Apparel,4,5319,1330,Regular
1003790,Lela,Male,28,26-35,Adult,Single,Banking,Uttar Pradesh,Central,P00052842,Clothing & Apparel,3,5318,1773,Regular
1000177,Nidhi,Female,54,51-55,Senior,Single,IT Sector,Uttar Pradesh,Central,P00145042,Clothing & Apparel,3,5318,1773,Regular
1003850,Smith,Female,23,18-25,Youth,Married,Agriculture,Uttar Pradesh,Central,P00102142,Clothing & Apparel,3,5317,1772,Regular
1005490,Todd,Female,46,46-50,Senior,Married,Retail,Uttarakhand,Central,P00295942,Clothing & Apparel,2,5317,2658,Regular
1001740,Shreyshi,Female,57,55+,Elder,Married,Govt,Uttarakhand,Central,P00213742,Clothing & Apparel,4,5317,1329,Regular
1001733,Gonzalez,Female,25,18-25,Youth,Single,IT Sector,Uttar Pradesh,Central,P00016142,Clothing & Apparel,3,5316,1772,Regular
1003282,Ordway,Female,49,46-50,Senior,Married,Banking,Uttar Pradesh,Central,P00090942,Clothing & Apparel,1,5315,5315,Regular
1002986,Boyes,Female,32,26-35,Adult,Single,Govt,Maharashtra,Western,P00141942,Clothing & Apparel,1,5314,5314,Regular
1003596,Jas,Male,36,36-45,Mid Age,Married,Retail,Bihar,Eastern,P00032542,Clothing & Apparel,1,5313,5313,Regular
1003363,Penelope,Male,44,36-45,Mid Age,Single,IT Sector,Haryana,Northern,P00057942,Clothing & Apparel,2,5313,2656,Regular
1003390,McMath,Male,50,46-50,Senior,Married,Automobile,Karnataka,Southern,P00199142,Clothing & Apparel,1,5313,5313,Regular
1001556,Deanra,Female,19,18-25,Youth,Single,Lawyer,Maharashtra,Western,P00129842,Clothing & Apparel,3,5313,1771,Regular
1005653,Dortch,Female,53,51-55,Senior,Single,IT Sector,Maharashtra,Western,P00283142,Clothing & Apparel,2,5312,2656,Regular
1005427,Vittorini,Female,43,36-45,Mid Age,Single,Govt,Kerala,Southern,P00084442,Clothing & Apparel,1,5311,5311,Regular
1004407,Childs,Female,18,18-25,Youth,Single,Healthcare,Uttar Pradesh,Central,P00112442,Clothing & Apparel,4,5311,1328,Regular
1000037,Stugart,Male,30,26-35,Adult,Married,Lawyer,Jharkhand,Eastern,P00220442,Clothing & Apparel,4,5310,1328,Regular
1002857,Sukant,Female,35,26-35,Adult,Single,Agriculture,Jharkhand,Eastern,P00118442,Clothing & Apparel,4,5310,1328,Regular
1003934,Ann,Female,35,26-35,Adult,Married,IT Sector,Jharkhand,Eastern,P00133742,Clothing & Apparel,3,5309,1770,Regular
1003349,Mansi,Male,21,18-25,Youth,Single,IT Sector,Maharashtra,Western,P00000142,Clothing & Apparel,1,5309,5309,Regular
1005305,Greene,Male,21,18-25,Youth,Married,Banking,Karnataka,Southern,P00031842,Clothing & Apparel,4,5308,1327,Regular
1003539,Rahul,Male,30,26-35,Adult,Married,Lawyer,Kerala,Southern,P00265142,Clothing & Apparel,2,5308,2654,Regular
1000303,Monu,Female,26,26-35,Adult,Single,Hospitality,Maharashtra,Western,P00127242,Clothing & Apparel,2,5308,2654,Regular
1002544,Oshin,Female,47,46-50,Senior,Single,Aviation,Andhra Pradesh,Southern,P00233642,Clothing & Apparel,3,5307,1769,Regular
1003410,Kamberova,Female,40,36-45,Mid Age,Married,Hospitality,Kerala,Southern,P00285242,Clothing & Apparel,2,5307,2654,Regular
1002457,Latchford,Female,32,26-35,Adult,Single,Hospitality,Kerala,Southern,P00233842,Clothing & Apparel,3,5306,1769,Regular
1004381,Sandeep,Female,30,26-35,Adult,Married,Banking,Uttar Pradesh,Central,P00153842,Clothing & Apparel,1,5306,5306,Regular
1005643,Shreyshi,Male,45,36-45,Mid Age,Single,Banking,Haryana,Northern,P00266942,Sports Products,1,5305,5305,Regular
1005568,Sorensen,Female,20,18-25,Youth,Single,Healthcare,Karnataka,Southern,P00000242,Clothing & Apparel,1,5305,5305,Regular
1000725,Goranitis,Female,57,55+,Elder,Single,Healthcare,Andhra Pradesh,Southern,P00005742,Clothing & Apparel,1,5304,5304,Regular
1003180,Sylvia,Female,30,26-35,Adult,Married,Hospitality,Karnataka,Southern,P00234542,Clothing & Apparel,4,5304,1326,Regular
1005266,Grace,Female,40,36-45,Mid Age,Married,Food Processing,Andhra Pradesh,Southern,P00288542,Clothing & Apparel,3,5303,1768,Regular
1003493,Monisha,Female,28,26-35,Adult,Married,Construction,Jharkhand,Eastern,P00015642,Clothing & Apparel,2,5303,2652,Regular
1005008,Swint,Female,28,26-35,Adult,Single,Chemical,Jharkhand,Eastern,P00106742,Clothing & Apparel,3,5303,1768,Regular
1003493,Monisha,Female,27,26-35,Adult,Single,Food Processing,Uttar Pradesh,Central,P00356942,Clothing & Apparel,4,5303,1326,Regular
1004949,Shrichand,Female,23,18-25,Youth,Single,Media,Uttarakhand,Central,P00003642,Clothing & Apparel,3,5302,1767,Regular
1004552,Manjiri,Male,35,26-35,Adult,Single,Hospitality,Kerala,Southern,P00351342,Clothing & Apparel,4,5299,1325,Regular
1001125,Prost,Male,19,18-25,Youth,Married,Lawyer,Uttar Pradesh,Central,P00141542,Clothing & Apparel,4,5299,1325,Regular
1002906,Goldwyn,Female,40,36-45,Mid Age,Single,Govt,Andhra Pradesh,Southern,P00110942,Clothing & Apparel,4,5298,1324,Regular
1004725,Jackson,Female,38,36-45,Mid Age,Single,Automobile,Jharkhand,Eastern,P00267542,Clothing & Apparel,4,5297,1324,Regular
1005387,Mukesh,Male,26,26-35,Adult,Single,Textile,Uttar Pradesh,Central,P00001742,Clothing & Apparel,1,5297,5297,Regular
1002844,Ishpreet,Female,35,26-35,Adult,Married,Healthcare,Uttarakhand,Central,P00024142,Clothing & Apparel,3,5297,1766,Regular
1001958,MaryBeth,Male,29,26-35,Adult,Married,Hospitality,Gujarat,Western,P00153742,Clothing & Apparel,1,5296,5296,Regular
1000214,Kargatis,Female,22,18-25,Youth,Single,Hospitality,Karnataka,Southern,P00188042,Clothing & Apparel,1,5296,5296,Regular
1000747,Watters,Female,21,18-25,Youth,Married,Lawyer,Kerala,Southern,P00112142,Clothing & Apparel,1,5295,5295,Regular
1005641,Tanja,Male,33,26-35,Adult,Married,IT Sector,Kerala,Southern,P00157642,Clothing & Apparel,4,5295,1324,Regular
1001121,Hagelstein,Female,72,55+,Elder,Married,Healthcare,Uttar Pradesh,Central,P00150742,Clothing & Apparel,1,5295,5295,Regular
1000539,Deborah,Male,31,26-35,Adult,Married,Lawyer,Uttarakhand,Central,P00346142,Clothing & Apparel,1,5295,5295,Regular
1001242,Lucas,Male,38,36-45,Mid Age,Single,Aviation,Kerala,Southern,P00040442,Clothing & Apparel,4,5294,1324,Regular
1003889,Caffey,Female,49,46-50,Senior,Married,Food Processing,Rajasthan,Northern,P00184042,Clothing & Apparel,4,5293,1323,Regular
1005822,Luxemburg,Male,43,36-45,Mid Age,Single,Food Processing,Bihar,Eastern,P00257542,Clothing & Apparel,3,5292,1764,Regular
1005390,Naresj,Male,12,0-17,Teen,Married,IT Sector,Maharashtra,Western,P00047242,Clothing & Apparel,1,5292,5292,Regular
1005246,Tracy,Male,19,18-25,Youth,Married,Banking,Delhi,Central,P00233542,Clothing & Apparel,3,5291,1764,Regular
1005312,Brooke,Female,26,26-35,Adult,Single,Healthcare,Uttar Pradesh,Central,P00084442,Clothing & Apparel,4,5291,1323,Regular
1004417,Lomonaco,Female,29,26-35,Adult,Single,Retail,Karnataka,Southern,P00111142,Clothing & Apparel,2,5290,2645,Regular
